Study_ID,Reference,Prey_Species,Study_site,Lat,Long,Predator_Species,Correlation,Site,Site_note,Time,Time_note,Predator,Prey,Predator_Units,Prey_Units,Data_source,Inclusion_problem,Comments
ES_30,"Nalliah, R., Sitters, H., Smith, A., & Di Stefano, J. (2021). Untangling the influences of fire, habitat and introduced predators on the endangered heath mouse. Animal Conservation. doi:10.1111/acv.12731 ",Pseudomys shortridgei,South-west Victoria,-37.21,142.398,Fox,Spatial,13,,,,0,15,Camera trapping,Camera trapping,Fig. 5C,,
ES_30,"Nalliah, R., Sitters, H., Smith, A., & Di Stefano, J. (2021). Untangling the influences of fire, habitat and introduced predators on the endangered heath mouse. Animal Conservation. doi:10.1111/acv.12731 ",Pseudomys shortridgei,South-west Victoria,-37.21,142.398,Fox,Spatial,14,,,,0,17,Camera trapping,Camera trapping,Fig. 5C,,
ES_30,"Nalliah, R., Sitters, H., Smith, A., & Di Stefano, J. (2021). Untangling the influences of fire, habitat and introduced predators on the endangered heath mouse. Animal Conservation. doi:10.1111/acv.12731 ",Pseudomys shortridgei,South-west Victoria,-37.21,142.398,Fox,Spatial,15,,,,0,18,Camera trapping,Camera trapping,Fig. 5C,,
ES_30,"Nalliah, R., Sitters, H., Smith, A., & Di Stefano, J. (2021). Untangling the influences of fire, habitat and introduced predators on the endangered heath mouse. Animal Conservation. doi:10.1111/acv.12731 ",Pseudomys shortridgei,South-west Victoria,-37.21,142.398,Fox,Spatial,16,,,,0,19,Camera trapping,Camera trapping,Fig. 5C,,
ES_30,"Nalliah, R., Sitters, H., Smith, A., & Di Stefano, J. (2021). Untangling the influences of fire, habitat and introduced predators on the endangered heath mouse. Animal Conservation. doi:10.1111/acv.12731 ",Pseudomys shortridgei,South-west Victoria,-37.21,142.398,Fox,Spatial,17,,,,1,0,Camera trapping,Camera trapping,Fig. 5C,,
ES_30,"Nalliah, R., Sitters, H., Smith, A., & Di Stefano, J. (2021). Untangling the influences of fire, habitat and introduced predators on the endangered heath mouse. Animal Conservation. doi:10.1111/acv.12731 ",Pseudomys shortridgei,South-west Victoria,-37.21,142.398,Fox,Spatial,18,,,,1,14,Camera trapping,Camera trapping,Fig. 5C,,
ES_30,"Nalliah, R., Sitters, H., Smith, A., & Di Stefano, J. (2021). Untangling the influences of fire, habitat and introduced predators on the endangered heath mouse. Animal Conservation. doi:10.1111/acv.12731 ",Pseudomys shortridgei,South-west Victoria,-37.21,142.398,Fox,Spatial,19,,,,3,1,Camera trapping,Camera trapping,Fig. 5C,,
ES_30,"Nalliah, R., Sitters, H., Smith, A., & Di Stefano, J. (2021). Untangling the influences of fire, habitat and introduced predators on the endangered heath mouse. Animal Conservation. doi:10.1111/acv.12731 ",Pseudomys shortridgei,South-west Victoria,-37.21,142.398,Fox,Spatial,20,,,,4,0,Camera trapping,Camera trapping,Fig. 5C,,
ES_30,"Nalliah, R., Sitters, H., Smith, A., & Di Stefano, J. (2021). Untangling the influences of fire, habitat and introduced predators on the endangered heath mouse. Animal Conservation. doi:10.1111/acv.12731 ",Pseudomys shortridgei,South-west Victoria,-37.21,142.398,Fox,Spatial,21,,,,5,1,Camera trapping,Camera trapping,Fig. 5C,,
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,1,-3000,,,0,52.4005,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,2,-2000,,,0,32.21866667,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,3,-1000,,,0,32.6822,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,4,-750,,,0,39.56933333,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,5,-500,,,0,50.298,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,6,-250,,,0,27.993,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,7,-50,,,0,24.47016667,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,8,50,,,2.481,1.8875,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,9,250,,,0.962,1.49,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,10,500,,,0,1.49,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,11,750,,,0.035,0.894,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,12,1000,,,0.452,0.099,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,13,2000,,,0.035,2.6825,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,14,3000,,,0.406,0.894,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,15,4000,,,0,0.894,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_31,"Moseby, K.E., McGregor, H., Hill, B.M. and Read, J.L., 2020. Exploring the internal and external wildlife gradients created by conservation fences. Conservation Biology, 34(1), pp.220-231.",Pseudomys australis,"Roxby Downs, South Australia",-30.29,136.53,Cat,Spatial,16,5000,,,0.452,0.894,Tracking,Tracking,"Fig. 3,4",Single transect + data could be analysed as SMD,Averaged prey data to align with cat data. Inside-ourside fenced reserve
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,1,,,,42.9,17.3,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,2,,,,21.2,12.2,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,3,,,,5.6,2.4,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,4,,,,7.1,1.6,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,5,,,,6.4,5.1,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,6,,,,2.6,4.4,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,7,,,,6,2.7,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,8,,,,3,4.5,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,10,,,,42.4,1.5,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,11,,,,17.7,2.5,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,12,,,,11.3,0.7,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,15,,,,13.6,0.9,Tracking,Tracking,Table 2,,
ES_32,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Cat,Spatial,16,,,,14,0.7,Tracking,Tracking,Table 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.039,0.169,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.001,0.278,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.144,0.361,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.054,0.301,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.02,0.338,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.102,0.458,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.118,0.271,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.019,0.548,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.034,0.451,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.084,0.383,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.067,0.316,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.132,0.387,Spotlighting,Spotlighting,Figure 2,,
